appid,Month-Year,Avg players (month),Max players (month),Price,Positive Reviews,Negative reviews,Avg Positive reviews,Avg Negative reviews
107410,01-12-2022,2026.23,5390,7.49,1765,163,76.74,7.09
107410,01-01-2023,1520.29,3936,29.99,1717,205,68.68,8.2
107410,01-02-2023,1565.46,4071,29.99,943,115,49.63,6.05
107410,01-03-2023,3310.52,9119,29.99,1465,155,63.7,6.74
107410,01-04-2023,2283.17,9918,7.49,1115,143,65.59,8.41
107410,01-05-2023,1148.19,2736,29.99,1286,148,55.91,6.43
107410,01-06-2023,3205.07,17046,7.49,1762,230,83.9,10.95
107410,01-07-2023,2249.58,13747,29.99,1511,173,71.95,8.24
107410,01-08-2023,1224.32,12643,29.99,1001,94,47.67,4.48
107410,01-09-2023,1046.8,5105,29.99,1971,292,89.59,13.27
107410,01-10-2023,1415.77,13276,29.99,909,73,50.5,4.06
107410,01-11-2023,1080.17,2236,29.99,2896,262,152.42,13.79
107410,01-12-2023,694.32,2117,7.49,1394,157,73.37,8.26
107410,01-01-2024,834.74,2270,29.99,1291,153,71.72,8.5
107410,01-02-2024,3196.21,9057,29.99,747,49,62.25,4.08
107410,01-03-2024,1720.58,5200,29.99,1178,128,58.9,6.4
107410,01-04-2024,1745.2,4750,29.99,1021,150,40.84,6
107410,01-05-2024,1148.06,3457,7.49,753,149,34.23,6.77
107410,01-06-2024,1196.9,7566,2.99,2167,454,77.39,16.21
107410,01-07-2024,667.77,1793,7.49,1581,280,56.46,10
107410,01-08-2024,526.77,1565,29.99,940,95,32.41,3.28
107410,01-09-2024,749.53,3648,29.99,924,147,38.5,6.12
107410,01-10-2024,316.75,2113,29.99,468,69,24.63,3.63
107410,01-11-2024,332.68,2808,29.99,713,86,54.85,6.62
1085660,01-06-2019,32262.4,153631,34.99,0,0,0,0
1085660,01-07-2019,15024.23,30731,34.99,0,0,0,0
1085660,01-08-2019,14235.87,74108,34.99,0,0,0,0
1085660,01-09-2019,14220.3,116368,0,0,0,0,0
1085660,01-10-2019,37213.29,228980,34.99,40902,10494,1410.41,361.86
1085660,01-11-2019,15012.9,30656,0,84490,4905,2913.45,169.14
1085660,01-12-2019,15164.48,78704,34.99,27777,2468,925.9,82.27
1085660,01-01-2020,20351.87,160215,34.99,12759,1666,425.3,55.53
1085660,01-02-2020,11155.1,19394,34.99,10359,1811,357.21,62.45
1085660,01-03-2020,23754.42,85894,34.99,12557,4449,418.57,148.3
1085660,01-04-2020,21152.7,59264,34.99,9174,2767,327.64,98.82
1085660,01-05-2020,18139.29,33126,34.99,7773,2199,268.03,75.83
1085660,01-06-2020,43027.8,290282,34.99,11308,1721,389.93,59.34
1085660,01-07-2020,23749.26,52706,34.99,9854,1420,339.79,48.97
1085660,01-08-2020,17084.68,26071,34.99,8669,1562,346.76,62.48
1085660,01-09-2020,17489.3,30941,34.99,7864,1160,280.86,41.43
1085660,01-10-2020,16867.87,32650,34.99,7975,915,257.26,29.52
1085660,01-11-2020,66213.57,398815,34.99,19527,4309,673.34,148.59
1085660,01-12-2020,21952.03,51669,34.99,9446,2264,325.72,78.07
1085660,01-01-2021,14748.74,22096,34.99,6131,3020,204.37,100.67
1085660,01-02-2021,23321.93,48869,34.99,6585,2797,329.25,139.85
1085660,01-03-2021,18669.84,36637,34.99,6540,1317,210.97,42.48
1085660,01-04-2021,17310.5,33801,34.99,5749,1621,191.63,54.03
1085660,01-05-2021,33999.16,230030,34.99,8174,2193,263.68,70.74
1085660,01-06-2021,19064.43,36927,34.99,6338,1567,211.27,52.23
1085660,01-07-2021,19842.16,94100,34.99,6367,1596,205.39,51.48
1085660,01-08-2021,26476.39,274884,34.99,7625,1997,272.32,71.32
1085660,01-09-2021,24654.7,45080,34.99,9314,1724,310.47,57.47
1085660,01-10-2021,19502.68,46868,34.99,7027,2057,226.68,66.35
1085660,01-11-2021,14481.67,37609,34.99,7356,1644,245.2,54.8
1085660,01-12-2021,19511.1,70953,34.99,6936,1608,231.2,53.6
1085660,01-01-2022,16802.61,32907,34.99,6279,1388,209.3,46.27
1085660,01-02-2022,29820.04,157952,34.99,7495,1158,267.68,41.36
1085660,01-03-2022,43336,364462,34.99,6434,1734,207.55,55.94
1085660,01-04-2022,15871.27,26940,34.99,4392,1320,146.4,44
1085660,01-05-2022,18630.42,57946,34.99,4809,1785,155.13,57.58
1085660,01-06-2022,15743.7,27762,34.99,4432,1384,147.73,46.13
1085660,01-07-2022,16123.87,34108,34.99,4430,1316,142.9,42.45
1085660,01-08-2022,43268.23,452010,34.99,5762,1334,185.87,43.03
1085660,01-09-2022,22461.4,47942,34.99,5984,1348,206.34,46.48
1085660,01-10-2022,15120.06,25477,34.99,3633,1634,125.28,56.34
1085660,01-11-2022,9851.53,16202,34.99,4278,1125,152.79,40.18
1085660,01-12-2022,18566.61,60849,34.99,3335,1734,128.27,66.69
1085660,01-01-2023,14282.71,21585,34.99,4236,1326,162.92,51
1085660,01-02-2023,30706.18,179349,34.99,5619,999,234.12,41.62
1085660,01-03-2023,56745.9,523610,34.99,6852,2911,263.54,111.96
1085660,01-04-2023,19155.4,34081,34.99,4368,1529,168,58.81
1085660,01-05-2023,20678.32,80125,34.99,3785,1542,151.4,61.68
1085660,01-06-2023,10956.4,19743,34.99,2689,2962,122.23,134.64
1085660,01-07-2023,10679.32,29325,34.99,2135,2710,88.96,112.92
1085660,01-08-2023,32151.29,340070,34.99,2055,2370,114.17,131.67
1085660,01-09-2023,18939.2,147430,34.99,2541,1690,115.5,76.82
1085660,01-10-2023,11482.94,22399,34.99,1947,1121,97.35,56.05
1085660,01-11-2023,11766.9,58064,34.99,2012,2258,111.78,125.44
1085660,01-12-2023,12984.84,26377,34.99,2186,1931,109.3,96.55
1085660,01-01-2024,11108,26968,34.99,1929,1249,101.53,65.74
1085660,01-02-2024,10176.1,14124,34.99,1478,913,82.11,50.72
1085660,01-03-2024,28590.03,158579,34.99,2160,1264,120,70.22
1085660,01-04-2024,32209.07,212180,34.99,3148,806,112.43,28.79
1085660,01-05-2024,30096.74,81893,34.99,3344,886,107.87,28.58
1085660,01-06-2024,75374.9,482301,34.99,4442,1079,193.13,46.91
1085660,01-07-2024,16611,96944,34.99,2568,566,88.55,19.52
1085660,01-08-2024,10157.13,31676,34.99,803,1322,30.88,50.85
1085660,01-09-2024,10502,95363,34.99,576,917,21.33,33.96
1085660,01-10-2024,7486.42,112251,34.99,1120,1115,36.13,35.97
1085660,01-11-2024,5089.98,83946,0,595,304,29.75,15.2
108600,01-11-2013,0,0,14.99,0,0,0,0
108600,01-12-2013,0,0,14.99,0,0,0,0
108600,01-01-2014,0,0,14.99,0,0,0,0
108600,01-03-2014,0,0,14.99,0,0,0,0
108600,01-06-2014,0,0,14.99,0,0,0,0
108600,01-10-2014,0,0,14.99,0,0,0,0
108600,01-11-2014,0,0,14.99,0,0,0,0
108600,01-12-2014,0,0,12.74,0,0,0,0
108600,01-01-2015,0,0,14.99,0,0,0,0
108600,01-02-2015,0,0,14.99,0,0,0,0
108600,01-03-2015,0,0,14.99,0,0,0,0
108600,01-05-2015,0,0,14.99,252,44,10.96,1.91
108600,01-06-2015,0,0,14.99,381,72,16.57,3.13
108600,01-07-2015,45.62,180,14.99,156,38,8.21,2
108600,01-08-2015,66.19,223,14.99,94,22,6.27,1.47
108600,01-09-2015,39.2,155,14.99,121,34,6.72,1.89
108600,01-10-2015,109.45,789,11.99,138,30,7.67,1.67
108600,01-11-2015,224.83,2972,14.99,105,32,5.83,1.78
108600,01-12-2015,804.58,13101,10.04,299,63,11.96,2.52
108600,01-01-2016,141.97,2338,14.99,174,40,7.91,1.82
108600,01-02-2016,499.72,2911,14.99,175,49,7.61,2.13
108600,01-03-2016,335.55,5518,14.99,120,31,6.67,1.72
108600,01-04-2016,167.77,1870,14.99,147,32,7,1.52
108600,01-05-2016,107.84,508,14.99,93,25,5.81,1.56
108600,01-06-2016,228.37,3186,10.04,126,37,9,2.64
108600,01-07-2016,64.65,998,14.99,108,40,4.5,1.67
108600,01-08-2016,130.1,1750,14.99,95,49,4.75,2.45
108600,01-09-2016,100.9,1114,14.99,77,67,3.85,3.35
108600,01-10-2016,167.19,2551,10.49,91,63,3.96,2.74
108600,01-11-2016,268.07,2146,14.99,459,53,22.95,2.65
108600,01-12-2016,110.61,822,10.04,220,99,8.15,3.67
108600,01-01-2017,401.16,2105,14.99,118,69,4.92,2.88
108600,01-02-2017,141.25,690,14.99,86,57,4.1,2.71
108600,01-03-2017,89.52,775,14.99,76,54,3.45,2.45
108600,01-04-2017,231.9,2761,14.99,106,57,4.82,2.59
108600,01-05-2017,239.03,2445,14.99,96,55,4.17,2.39
108600,01-06-2017,418.4,6408,8.99,229,92,9.96,4
108600,01-07-2017,123.16,1285,14.99,64,41,5.33,3.42
108600,01-08-2017,83.48,509,14.99,67,44,4.19,2.75
108600,01-09-2017,203.87,766,14.99,78,31,4.59,1.82
108600,01-10-2017,68.45,327,11.99,69,37,3.83,2.06
108600,01-11-2017,84.73,302,14.99,481,61,25.32,3.21
108600,01-12-2017,66.77,631,8.99,167,59,8.79,3.11
108600,01-01-2018,711.81,6404,14.99,118,55,6.94,3.24
108600,01-02-2018,444.93,3920,14.99,61,35,4.36,2.5
108600,01-03-2018,88.03,257,14.99,105,35,6.56,2.19
108600,01-04-2018,317.6,2565,14.99,49,11,5.44,1.22
108600,01-05-2018,369.23,4361,14.99,197,49,10.94,2.72
108600,01-06-2018,771.5,6550,8.99,247,60,10.29,2.5
108600,01-07-2018,1721.68,9249,14.99,53,24,5.3,2.4
108600,01-08-2018,175.06,1676,14.99,87,27,6.69,2.08
108600,01-09-2018,96.03,444,14.99,50,17,5,1.7
108600,01-10-2018,107.81,615,8.99,91,20,7.58,1.67
108600,01-11-2018,289.37,1778,14.99,460,20,41.82,1.82
108600,01-12-2018,506.23,12328,8.99,139,40,7.32,2.11
108600,01-01-2019,370.42,4503,14.99,77,27,5.13,1.8
108600,01-02-2019,368.07,5021,14.99,26,20,2.89,2.22
108600,01-03-2019,382.94,5691,14.99,111,46,4.83,2
108600,01-04-2019,162.97,1542,14.99,45,21,3.21,1.5
108600,01-05-2019,1471.1,3818,14.99,116,28,10.55,2.55
108600,01-06-2019,470.07,1640,8.99,761,55,42.28,3.06
108600,01-07-2019,232.45,1517,14.99,77,33,4.81,2.06
108600,01-08-2019,102.77,1362,14.99,54,30,3.18,1.76
108600,01-09-2019,80.07,414,14.99,59,37,3.69,2.31
108600,01-10-2019,490.23,3036,10.04,560,32,50.91,2.91
108600,01-11-2019,578.43,2958,10.04,1290,40,67.89,2.11
108600,01-12-2019,350.81,1534,8.99,701,53,33.38,2.52
108600,01-01-2020,368.84,762,14.99,387,50,22.76,2.94
108600,01-02-2020,785.45,5387,14.99,329,41,17.32,2.16
108600,01-03-2020,1617.52,13026,14.99,419,45,19.95,2.14
108600,01-04-2020,406.73,3445,14.99,431,46,20.52,2.19
108600,01-05-2020,1215.45,5633,14.99,324,45,16.2,2.25
108600,01-06-2020,469.67,4597,8.99,388,64,19.4,3.2
108600,01-07-2020,779.1,3792,14.99,452,78,16.14,2.79
108600,01-08-2020,585.26,2555,14.99,361,62,15.7,2.7
108600,01-09-2020,701.63,5682,14.99,399,63,17.35,2.74
108600,01-10-2020,403.94,1312,10.04,742,81,30.92,3.38
108600,01-11-2020,1162.27,3348,10.04,1234,86,53.65,3.74
108600,01-12-2020,483.58,1975,10.04,531,74,27.95,3.89
108600,01-01-2021,1800,4229,14.99,515,66,27.11,3.47
108600,01-02-2021,2587.46,9651,14.99,529,58,27.84,3.05
108600,01-03-2021,10326.03,33474,14.99,958,120,38.32,4.8
108600,01-04-2021,6041.67,11416,14.99,1548,159,55.29,5.68
108600,01-05-2021,5363.81,9990,14.99,1556,145,51.87,4.83
108600,01-06-2021,3585.23,10062,10.04,1262,192,45.07,6.86
108600,01-07-2021,5304.9,13755,14.99,1633,143,60.48,5.3
108600,01-08-2021,26678.03,67908,14.99,1866,165,62.2,5.5
108600,01-09-2021,22476.87,51706,14.99,1648,247,56.83,8.52
108600,01-10-2021,3195.74,9860,10.04,1665,152,57.41,5.24
108600,01-11-2021,3582.37,23924,14.99,2558,115,98.38,4.42
108600,01-12-2021,21779.16,94301,10.04,13818,1036,476.48,35.72
108600,01-01-2022,25897.71,52781,19.99,10734,676,357.8,22.53
108600,01-02-2022,16920.71,31308,19.99,5441,321,201.52,11.89
108600,01-03-2022,4963.55,11290,19.99,4436,247,152.97,8.52
108600,01-04-2022,3662.87,5411,19.99,4347,237,144.9,7.9
108600,01-05-2022,3299.68,5807,19.99,4344,221,140.13,7.13
108600,01-06-2022,5809.53,18215,13.39,6102,362,226,13.41
108600,01-07-2022,20874.81,123620,19.99,7602,408,245.23,13.16
108600,01-08-2022,32042.16,98251,19.99,6275,286,216.38,9.86
108600,01-09-2022,16045.67,38718,19.99,5182,266,178.69,9.17
108600,01-10-2022,12205.23,32922,13.39,5955,391,205.34,13.48
108600,01-11-2022,14306.6,65095,19.99,12144,403,449.78,14.93
108600,01-12-2022,22156.81,71307,13.39,10997,615,439.88,24.6
108600,01-01-2023,16993,70325,13.39,11406,734,438.69,28.23
108600,01-02-2023,12904.32,61790,19.99,9814,491,408.92,20.46
108600,01-03-2023,11065.29,108338,19.99,9045,467,347.88,17.96
108600,01-04-2023,32246.5,113324,19.99,6568,312,273.67,13
108600,01-05-2023,7508.97,51889,19.99,6179,297,257.46,12.38
108600,01-06-2023,4646.7,12728,13.39,7974,462,346.7,20.09
108600,01-07-2023,7968.68,39477,19.99,8561,458,372.22,19.91
108600,01-08-2023,6915.42,31014,19.99,6889,380,299.52,16.52
108600,01-09-2023,19908.03,59757,19.99,6353,307,276.22,13.35
108600,01-10-2023,12420.9,29586,13.39,8070,394,350.87,17.13
108600,01-11-2023,6964.73,20677,19.99,13949,392,697.45,19.6
108600,01-12-2023,4652.26,18931,13.39,9041,554,452.05,27.7
108600,01-01-2024,4969.39,11593,19.99,7186,387,359.3,19.35
108600,01-02-2024,7364.52,19251,19.99,5805,294,362.81,18.38
108600,01-03-2024,6244.35,19052,19.99,7162,386,311.39,16.78
108600,01-04-2024,4686.13,10046,19.99,4760,255,158.67,8.5
108600,01-05-2024,9527.55,121863,13.39,5626,405,194,13.97
108600,01-06-2024,23447.2,116978,13.39,6940,426,231.33,14.2
108600,01-07-2024,3537.87,10732,19.99,6072,336,202.4,11.2
108600,01-08-2024,7187.39,36952,19.99,5201,259,167.77,8.35
108600,01-09-2024,2881.43,4434,19.99,4848,284,161.6,9.47
108600,01-10-2024,1790.1,8990,13.39,5368,354,178.93,11.8
108600,01-11-2024,1433.45,18446,19.99,2001,119,166.75,9.92
1086940,01-10-2020,23216.94,193761,59.99,0,0,0,0
1086940,01-11-2020,2611.13,23337,59.99,0,0,0,0
1086940,01-12-2020,2312.68,29237,59.99,0,0,0,0
1086940,01-01-2021,380.45,4563,59.99,0,0,0,0
1086940,01-02-2021,3959.36,48735,59.99,0,0,0,0
1086940,01-03-2021,2078.13,18149,59.99,0,0,0,0
1086940,01-04-2021,317.17,1049,59.99,0,0,0,0
1086940,01-05-2021,138.61,599,59.99,0,0,0,0
1086940,01-06-2021,305.8,1570,59.99,0,0,0,0
1086940,01-07-2021,2914.77,40926,59.99,0,0,0,0
1086940,01-08-2021,385.55,2054,59.99,0,0,0,0
1086940,01-09-2021,106.73,460,59.99,0,0,0,0
1086940,01-10-2021,2267.39,61271,59.99,0,0,0,0
1086940,01-11-2021,176.43,738,59.99,0,0,0,0
1086940,01-12-2021,498.94,5094,59.99,0,0,0,0
1086940,01-01-2022,234.68,806,59.99,0,0,0,0
1086940,01-02-2022,1576.93,37976,59.99,0,0,0,0
1086940,01-03-2022,144.32,1251,59.99,0,0,0,0
1086940,01-04-2022,124.53,333,59.99,0,0,0,0
1086940,01-05-2022,105.74,724,59.99,0,0,0,0
1086940,01-06-2022,143.87,934,59.99,0,0,0,0
1086940,01-07-2022,2213.74,22465,59.99,0,0,0,0
1086940,01-08-2022,154.03,663,59.99,0,0,0,0
1086940,01-09-2022,91.93,192,59.99,0,0,0,0
1086940,01-10-2022,98.52,377,59.99,0,0,0,0
1086940,01-11-2022,142.1,1531,59.99,0,0,0,0
1086940,01-12-2022,1945.94,24217,59.99,0,0,0,0
1086940,01-01-2023,1253.42,7837,59.99,0,0,0,0
1086940,01-02-2023,162.36,683,59.99,0,0,0,0
1086940,01-03-2023,340.1,5750,59.99,0,0,0,0
1086940,01-04-2023,832.63,12617,59.99,0,0,0,0
1086940,01-05-2023,174.06,1267,59.99,0,0,0,0
1086940,01-06-2023,282.27,3156,59.99,0,0,0,0
1086940,01-07-2023,8688.77,41741,59.99,0,0,0,0
1086940,01-08-2023,113705.81,481973,59.99,21829,3191,752.72,110.03
1086940,01-09-2023,23074.9,39069,59.99,5455,444,181.83,14.8
1086940,01-10-2023,15273.16,25139,59.99,1561,197,55.75,7.04
1086940,01-11-2023,10148,13930,59.99,1147,189,40.96,6.75
1086940,01-12-2023,18054.23,27399,53.99,1583,192,71.95,8.73
1086940,01-01-2024,20552.03,91524,59.99,1524,203,50.8,6.77
1086940,01-02-2024,10242.59,21809,59.99,930,136,32.07,4.69
1086940,01-03-2024,10144.19,92873,59.99,729,128,26.04,4.57
1086940,01-04-2024,6598.67,18492,59.99,593,148,20.45,5.1
1086940,01-05-2024,6169.35,12678,59.99,882,126,35.28,5.04
1086940,01-06-2024,5496.27,8910,47.99,750,152,27.78,5.63
1086940,01-07-2024,9776.03,85446,59.99,653,120,22.52,4.14
1086940,01-08-2024,5460.13,11767,59.99,1276,170,53.17,7.08
1086940,01-09-2024,6855.87,15174,59.99,860,110,30.71,3.93
1086940,01-10-2024,3298.21,15163,59.99,516,129,19.85,4.96
1086940,01-11-2024,2941.97,16926,59.99,556,142,18.53,4.73
1086940,01-12-2024,0,0,59.99,849,163,28.3,5.43
1089350,01-07-2019,4.27,45,59.99,0,0,0,0
1089350,01-08-2019,1678.97,23194,59.99,0,0,0,0
1089350,01-09-2019,21275.03,57915,59.99,687,4069,29.87,176.91
1089350,01-10-2019,11250.23,19974,59.99,260,1040,9.29,37.14
1089350,01-11-2019,7171.3,13142,29.99,1937,1398,64.57,46.6
1089350,01-12-2019,7641.16,12974,29.99,1743,1484,56.23,47.87
1089350,01-01-2020,9597.16,21852,59.99,1510,1288,53.93,46
1089350,01-02-2020,11090.03,28303,59.99,2349,2600,90.35,100
1089350,01-03-2020,13646.35,40615,59.99,2275,2226,75.83,74.2
1089350,01-04-2020,22313.9,36329,59.99,1731,1449,64.11,53.67
1089350,01-05-2020,33202.23,92595,59.99,1686,1465,58.14,50.52
1089350,01-06-2020,34595.27,75362,8.99,1420,1211,50.71,43.25
1089350,01-07-2020,37354.68,83964,59.99,3334,2791,114.97,96.24
1089350,01-08-2020,30377.71,76185,4.8,3220,2883,128.8,115.32
1089350,01-09-2020,2006.07,11841,59.99,2282,1716,81.5,61.29
1089350,01-10-2020,1396.97,9037,59.99,1078,714,34.77,23.03
1089350,01-11-2020,1244.37,3739,59.99,984,448,33.93,15.45
1089350,01-12-2020,977.29,2369,59.99,812,401,26.19,12.94
1089350,01-01-2021,1324.42,3830,59.99,679,444,23.41,15.31
1089350,01-02-2021,1309.93,2690,59.99,504,326,24,15.52
1089350,01-03-2021,1189,3245,59.99,373,252,12.03,8.13
1089350,01-04-2021,1255.4,4634,59.99,289,176,10.32,6.29
1089350,01-05-2021,1586.48,11610,59.99,291,201,9.7,6.7
1089350,01-06-2021,2418.73,10231,59.99,146,116,5.84,4.64
1089350,01-07-2021,1777.58,14075,59.99,194,90,8.08,3.75
1089350,01-08-2021,1042.23,5021,59.99,157,130,6.04,5
1089350,01-09-2021,309.7,940,59.99,121,121,4.17,4.17
1089350,01-10-2021,149.74,306,59.99,57,50,3.17,2.78
1089350,01-11-2021,165.07,512,59.99,81,48,5.4,3.2
1089350,01-12-2021,419.19,2570,0,75,47,4.17,2.61
1089350,01-01-2022,135.45,491,59.99,49,310,3.06,19.38
1089350,01-02-2022,106.86,193,59.99,41,87,2.93,6.21
1089350,01-03-2022,55.94,494,59.99,20,66,1.54,5.08
1089350,01-04-2022,94.1,1292,59.99,18,40,1.64,3.64
1089350,01-05-2022,109,1154,59.99,15,29,1.5,2.9
1089350,01-06-2022,71.83,878,59.99,19,38,1.46,2.92
1089350,01-07-2022,46.06,122,59.99,11,18,1.38,2.25
1089350,01-08-2022,29.35,78,59.99,6,12,1.2,2.4
1089350,01-09-2022,282.5,7066,59.99,11,8,2.2,1.6
1089350,01-10-2022,27.06,62,59.99,10,10,1.67,1.67
1089350,01-11-2022,11.6,137,59.99,10,10,1.43,1.43
1089350,01-12-2022,15.87,146,59.99,7,7,1.75,1.75
1089350,01-01-2023,45.35,873,59.99,4,6,1.33,2
1089350,01-02-2023,73.14,412,59.99,0,0,0,0
1089350,01-03-2023,31.71,191,59.99,3,3,1.5,1.5
1089350,01-04-2023,32.37,96,59.99,2,2,1,1
1089350,01-05-2023,50.32,1251,59.99,6,7,2,2.33
1089350,01-06-2023,8.6,31,59.99,2,2,1,1
1089350,01-07-2023,5.32,9,59.99,6,7,1.5,1.75
1089350,01-08-2023,9.16,60,59.99,2,1,2,1
1089350,01-09-2023,12.23,42,59.99,1,2,1,2
1089350,01-10-2023,22.03,48,59.99,2,1,2,1
1089350,01-11-2023,14.07,33,59.99,2,2,1,1
1089350,01-12-2023,7.35,73,59.99,2,2,1,1
1089350,01-01-2024,15.42,112,59.99,2,3,1,1.5
1089350,01-02-2024,4.59,9,59.99,2,6,1,3
1089350,01-03-2024,4.94,13,59.99,0,0,0,0
1089350,01-04-2024,4.77,24,59.99,3,3,1.5,1.5
1089350,01-05-2024,4.9,11,59.99,5,3,2.5,1.5
1089350,01-06-2024,4.43,8,59.99,2,2,1,1
1089350,01-07-2024,9.58,172,59.99,0,0,0,0
1089350,01-08-2024,7.42,51,59.99,1,2,1,2
1089350,01-09-2024,3.53,26,59.99,3,2,1.5,1
1089350,01-10-2024,1.37,28,59.99,2,1,2,1
1089350,01-11-2024,0.61,34,0,0,0,0,0
1091500,01-06-2019,24.43,233,59.99,0,0,0,0
1091500,01-07-2019,49.19,1431,59.99,0,0,0,0
1091500,01-08-2019,10279.87,313234,59.99,0,0,0,0
1091500,01-09-2019,52.73,769,59.99,0,0,0,0
1091500,01-10-2019,8.65,45,59.99,0,0,0,0
1091500,01-11-2019,87.37,1990,59.99,0,0,0,0
1091500,01-12-2019,24.74,413,59.99,0,0,0,0
1091500,01-01-2020,13.77,162,59.99,0,0,0,0
1091500,01-02-2020,23.97,522,59.99,0,0,0,0
1091500,01-03-2020,6.71,16,59.99,0,0,0,0
1091500,01-04-2020,73.87,934,59.99,0,0,0,0
1091500,01-05-2020,107.55,2146,59.99,0,0,0,0
1091500,01-06-2020,20286.2,579931,59.99,0,0,0,0
1091500,01-07-2020,150.74,1934,59.99,0,0,0,0
1091500,01-08-2020,8450.45,257860,59.99,0,0,0,0
1091500,01-09-2020,8182.57,242785,59.99,0,0,0,0
1091500,01-10-2020,9596.61,288931,59.99,0,0,0,0
1091500,01-11-2020,13089.1,330272,59.99,0,0,0,0
1091500,01-12-2020,152628.48,1143961,59.99,275259,76364,12511.77,3471.09
1091500,01-01-2021,10432.1,32242,59.99,23374,9617,834.79,343.46
1091500,01-02-2021,5264.57,10926,59.99,6722,4103,320.1,195.38
1091500,01-03-2021,2793.87,8540,47.99,4965,5509,165.5,183.63
1091500,01-04-2021,5615.57,31445,59.99,4187,2449,139.57,81.63
1091500,01-05-2021,1948.84,5143,59.99,3322,2404,107.16,77.55
1091500,01-06-2021,1582.03,8698,40.19,3033,2592,101.1,86.4
1091500,01-07-2021,1897.19,4803,59.99,2943,1527,94.94,49.26
1091500,01-08-2021,2415,28022,40.19,3724,2188,120.13,70.58
1091500,01-09-2021,2122.4,7334,59.99,2815,1077,93.83,35.9
1091500,01-10-2021,3812.19,21513,40.19,2419,928,80.63,30.93
1091500,01-11-2021,2186.43,17694,29.99,26993,6002,899.77,200.07
1091500,01-12-2021,1948.84,5709,29.99,6778,2721,225.93,90.7
1091500,01-01-2022,3242.61,10867,29.99,4431,1278,142.94,41.23
1091500,01-02-2022,7310.82,121250,29.99,7557,2059,302.28,82.36
1091500,01-03-2022,3982.74,11738,59.99,2863,1609,102.25,57.46
1091500,01-04-2022,3245,17830,29.99,3017,436,125.71,18.17
1091500,01-05-2022,1546.16,3786,59.99,1914,191,83.22,8.3
1091500,01-06-2022,2178.57,8814,29.99,2950,444,101.72,15.31
1091500,01-07-2022,4175.97,13748,59.99,2419,278,96.76,11.12
1091500,01-08-2022,2341.26,7259,59.99,2341,234,101.78,10.17
1091500,01-09-2022,11888.87,69324,59.99,4787,136,478.7,13.6
1091500,01-10-2022,9145.74,41020,29.99,6516,284,465.43,20.29
1091500,01-11-2022,5195.63,23003,59.99,13091,274,654.55,13.7
1091500,01-12-2022,3836.16,27295,29.99,9371,691,446.24,32.9
1091500,01-01-2023,2833.55,7159,59.99,9829,1138,378.04,43.77
1091500,01-02-2023,2204.96,13239,59.99,2925,203,182.81,12.69
1091500,01-03-2023,1428.71,3366,59.99,3562,277,222.62,17.31
1091500,01-04-2023,5482.67,32581,59.99,5309,1123,221.21,46.79
1091500,01-05-2023,1762.45,4004,59.99,1948,144,129.87,9.6
1091500,01-06-2023,2476.97,12206,29.99,5732,867,272.95,41.29
1091500,01-07-2023,1606.52,3260,59.99,5427,275,285.63,14.47
1091500,01-08-2023,2596.29,30138,59.99,4356,193,311.14,13.79
1091500,01-09-2023,43808.27,202119,35.99,5376,244,1792,81.33
1091500,01-10-2023,21902.87,90281,35.99,584,7,584,7
1091500,01-11-2023,8190.13,35968,59.99,504,5,504,5
1091500,01-12-2023,8901.23,41219,29.99,6779,80,847.38,10
1091500,01-01-2024,4165.94,9569,59.99,3466,30,577.67,5
1091500,01-02-2024,3206.69,6757,59.99,2877,31,479.5,5.17
1091500,01-03-2024,9144.1,21557,29.99,2905,19,484.17,3.17
1091500,01-04-2024,3925.83,12028,59.99,1454,24,363.5,6
1091500,01-05-2024,5992.35,14177,59.99,2627,29,291.89,3.22
1091500,01-06-2024,2109.27,4244,29.99,1447,20,289.4,4
1091500,01-07-2024,2543.23,5530,59.99,5018,603,238.95,28.71
1091500,01-08-2024,3504.74,6826,59.99,410,11,205,5.5
1091500,01-09-2024,4469.4,13171,59.99,2017,31,336.17,5.17
1091500,01-10-2024,1024.22,7452,29.99,476,17,238,8.5
1091500,01-11-2024,2539.42,19355,59.99,675,14,225,4.67
1097150,01-07-2020,32418.45,250674,19.99,0,0,0,0
1097150,01-08-2020,329770.65,713229,19.99,133276,31091,4936.15,1151.52
1097150,01-09-2020,148748.43,617661,19.99,54228,16525,1936.71,590.18
1097150,01-10-2020,58718.26,248882,19.99,19914,3729,642.39,120.29
1097150,01-11-2020,27699.47,246954,15.99,55353,4939,2050.11,182.93
1097150,01-12-2020,37232.45,308236,15.99,10629,2038,354.3,67.93
1097150,01-01-2021,24537.32,79813,19.99,7321,1415,236.16,45.65
1097150,01-02-2021,22340.11,84475,19.99,5136,823,270.32,43.32
1097150,01-03-2021,31354.71,132221,19.99,6124,1001,197.55,32.29
1097150,01-04-2021,26934.43,119222,19.99,5130,682,171,22.73
1097150,01-05-2021,18801.13,62560,19.99,4512,707,150.4,23.57
1097150,01-06-2021,26085.9,69728,11.99,4432,606,152.83,20.9
1097150,01-07-2021,28037.48,120902,19.99,6715,844,216.61,27.23
1097150,01-08-2021,81307.74,235613,19.99,5756,848,185.68,27.35
1097150,01-09-2021,40190.43,118975,19.99,6323,826,210.77,27.53
1097150,01-10-2021,36766.58,283790,9.99,4135,659,137.83,21.97
